File	Left Context	Hit	Right Context
8373_tagged.txt	NN1 ._. It_PPH1 's_VBZ cheap_JJ but_CCB you_	PPY will_VM be_	VBI full_JJ so_CS@ you_
8429_tagged.txt	II your_APPGE self_NN1 's_GE mistakes_NN2 ._. You_	PPY will_VM be_	VBI adapting_VVG to_TO get_
8785_tagged.txt	RR good_JJ for_IF our_APPGE health_NN1 ._. You_	PPY will_VM be_	VBI relaxing_JJ when_CS you_
8838_tagged.txt	APPGE language_NN1 ._. In_II the_AT future_NN1 you_	PPY will_VM be_	VBI able_JK to_TO speak_
8838_tagged.txt	VM have_VHI more_DAR onuses_NN2 ._. Therefore_RR you_	PPY will_VM be_	VBI responsible_JJ and_CC careful_
8890_tagged.txt	JJ Western_JJ languages_NN2 easily_RR ._. Lastly_RR you_	PPY will_VM be_	VBI able_JK to_TO discover_
9341_tagged.txt	PPY walk_VV0 in_II the_AT street_NN1 you_	PPY will_VM be_	VBI able_JK to_TO discover_
9360_tagged.txt	NN2 developed_VVN in_II this_DD1 book_NN1 you_	PPY will_VM be_	VBI ready_JJ to_TO write_
9360_tagged.txt	TO write_VVI a_AT1 good_JJ introduction_NN1 you_	PPY will_VM be_	VBI presented_VVN the_AT tips_
9360_tagged.txt	VVG the_AT tips_NN2 mentioned_VVN above_RL you_	PPY will_VM be_	VBI on_II your_APPGE way_
9681_tagged.txt	NN2 exposed_VVN in_II this_DD1 book_NN1 you_	PPY will_VM be_	VBI ready_JJ to_TO write_
9681_tagged.txt	VVN above_RL in_II your_APPGE writing_NN1 you_	PPY will_VM be_	VBI on_II your_APPGE way_
9799_tagged.txt	CC get_VVI good_JJ grades_NN2 ._. When_CS you_	PPY will_VM be_	VBI taking_VVG exam_NN1 you_
10256_tagged.txt	NN1 Awards_NN2 deserved_VVD to_TO watch_VVI ._. You_	PPY will_VM be_	VBI impressed_VVN deeply_RR by_
10493_tagged.txt	VVI more_DAR and_CC more_RRR and_CC you_	PPY will_VM be_	VBI close_JJ to_II each_
10773_tagged.txt	NN2 before_II the_AT deadline_NN1 otherwise_RR you_	PPY will_VM be_	VBI having_VHG a_AT1 rash_
11024_tagged.txt	RR in_II the_AT grammar_NN1 because_CS you_	PPY will_VM be_	VBI use_NN1 it_PPH1 in_
11320_tagged.txt	VBZ one_MC1 of_IO the_AT things_NN2 you_	PPY will_VM be_	VBI graded_VVN@ for_IF in_
11525_tagged.txt	PPY reproduce_VV0 a_AT1 MP3_FO file_VV0@ you_	PPY will_VM be_	VBI able_JK to_TO recognize_
11574_tagged.txt	PPY reproduce_VV0 an_AT1 MP3_FO file_VV0@ you_	PPY will_VM be_	VBI able_JK to_TO recognize_
11647_tagged.txt	NN1 if_CS you_PPY have_VH0 one_PN1 ._. You_	PPY will_VM be_	VBI able_JK to_TO save_
11841_tagged.txt	JJ food_NN1 and_CC moving_VVG circus_NN1 ._. You_	PPY will_VM be_	VBI fun_JJ ._. I_PPIS1 'm_
12017_tagged.txt	VBR a_AT1 good_JJ person_NN1 and_CC you_	PPY will_VM be_	VBI having_VHG a_AT1 good_
12390_tagged.txt	NN2 knowing_VVG the_AT neighborhood_NN1 that_CST you_	PPY will_VM be_	VBI living_VVG in_II discovering_
12390_tagged.txt	VH0 not_XX think_VV0 once_RR that_CST you_	PPY will_VM be_	VBI able_JK to_TO do_
12406_tagged.txt	VV0 a_AT1 movie_NN1 next_MD time_NNT1 you_	PPY will_VM be_	VBI able_JK to_TO enjoy_
12719_tagged.txt	NN1 to_TO be_VBI your_APPGE major_JJ you_	PPY will_VM be_	VBI a_AT1 good_JJ historian_
12897_tagged.txt	NN2 knowing_VVG the_AT neighborhood_NN1 that_CST you_	PPY will_VM be_	VBI living_VVG in_II discovering_
12897_tagged.txt	VH0 not_XX think_VV0 once_RR that_CST you_	PPY will_VM be_	VBI able_JK to_TO do_
13029_tagged.txt	AT job_NN1 ._. In_II other_JJ word_NN1 you_	PPY will_VM be_	VBI able_JK to_TO get_
13039_tagged.txt	DA2 advantages_NN2 of_IO learning_VVG English_NN1 ._. You_	PPY will_VM be_	VBI able_JK to_TO communicate_
13682_tagged.txt	AT size_NN1 is_VBZ big_JJ which_DDQ you_	PPY will_VM be_	VBI able_JK to_TO sleep_
13718_tagged.txt	Hello_UH Ash_NP1 ._. You_	PPY will_VM be_	VBI in_II US_NP1 at_
14151_tagged.txt	APPGE life_NN1 ._. We_PPIS2 want_VV0 to_TO you_	PPY will_VM be_	VBI good_JJ ._. After_CS heard_
14611_tagged.txt	CC people_NN who_PNQS are_VBR around_II you_	PPY will_VM be_	VBI some_DD factors_NN2 of_
14623_tagged.txt	MD class_NN1 actually_RR ._. I_PPIS1 hope_VV0 you_	PPY will_VM be_	VBI my_APPGE teacher_NN1 next_
14799_tagged.txt	PPHO2 to_TO live_VVI in_II Pittsburgh_NP1 you_	PPY will_VM be_	VBI heard_VVN the_AT above_
15178_tagged.txt	run_VVI 5_MC miles_NNU2 ._. Keep_VV0 running_VVG !_! You_	PPY will_VM be_	VBI able_JK to_TO run_
15185_tagged.txt	MC minutes_NNT2 The_AT second_MD year_NNT1 you_	PPY will_VM be_	VBI able_JK to_TO run_
15187_tagged.txt	time_NNT1 lees_NN2 34_MC minutes_NNT2 ._. Next_MD you_	PPY will_VM be_	VBI faster_RRR maybe_RR you_
15434_tagged.txt	PNQS want_VV0 to_TO cope_VVI with_IW you_	PPY will_VM be_	VBI your_APPGE friend_NN1 ._. If_
15590_tagged.txt	PPH1 smells_VVZ unique_JJ and_CC strong_JJ ._. You_	PPY will_VM be_	VBI surprised_JJ if_CS you_
15805_tagged.txt	RP my_APPGE face_NN1 will_VM change_VVI ._. You_	PPY will_VM be_	VBI surprised_JJ ._. B_ZZ1 Fine_
16421_tagged.txt	PPY will_VM not_XX be_VBI disappointed_JJ you_	PPY will_VM be_	VBI satisfied_VVN@ ._. 
16546_tagged.txt	DD1 time_NNT1 be_VBI calm_JJ ._. Otherwise_RR you_	PPY will_VM be_	VBI in_II panic_NN1 and_
16747_tagged.txt	PPY will_VM not_XX be_VBI disappointed_JJ you_	PPY will_VM be_	VBI satisfied_VVN@ ._. 
16811_tagged.txt	VH0 had_VHN heart_NN1 disease_NN1 then_RT you_	PPY will_VM be_	VBI at_II a_AT1 higher_
16838_tagged.txt	VVI you_PPY reduce_VVI the_AT stress_NN1 ._. You_	PPY will_VM be_	VBI shock_NN1 the_AT more_
16858_tagged.txt	II trying_VVG one_MC1 of_IO these_DD2 ?_? You_	PPY will_VM be_	VBI able_JK to_TO blow_
16884_tagged.txt	VVI you_PPY reduce_VVI the_AT stress_NN1 ._. You_	PPY will_VM be_	VBI shocked_VVN@ the_AT more_
17014_tagged.txt	JK to_TO finish_VVI it_PPH1 and_CC you_	PPY will_VM be_	VBI in_II trouble_NN1 ._. You_
17099_tagged.txt	JK to_TO finish_VVI it_PPH1 and_CC you_	PPY will_VM be_	VBI in_II trouble_NN1 ._. You_
17126_tagged.txt	NN1 ._. By_II making_VVG this_DD1 chatting_VVG you_	PPY will_VM be_	VBI able_JK to_TO understand_
17126_tagged.txt	NN1 ._. By_II getting_VVG a_AT1 job_NN1 you_	PPY will_VM be_	VBI able_JK to_TO make_
17126_tagged.txt	CS you_PPY get_VV0 a_AT1 job_NN1 you_	PPY will_VM be_	VBI able_JK to_TO meet_
17177_tagged.txt	VD0 them_PPHO2 every_AT1 day_NNT1 ._. Certainly_RR you_	PPY will_VM be_	VBI annoyed_JJ and_CC frustrated_
17177_tagged.txt	XX get_VVI out_RP from_II it_PPH1 you_	PPY will_VM be_	VBI uncomfortable_JJ in_II work_
17177_tagged.txt	VV0 your_APPGE time_NNT1 and_CC place_VV0 you_	PPY will_VM be_	VBI comfortable_JJ in_II your_
17289_tagged.txt	RR22 if_CS you_PPY do_VD0 it_PPH1 you_	PPY will_VM be_	VBI weight_NN1 loss_NN1 ._. First_
17389_tagged.txt	REX22 in_II the_AT big_JJ city_NN1 you_	PPY will_VM be_	VBI able_JK to_TO choose_
17389_tagged.txt	PPY are_VBR interested_JJ in_II nightlife_NN1 you_	PPY will_VM be_	VBI able_JK to_TO find_
17526_tagged.txt	JJR you_PPY wear_VV0 the_AT nicer_JJR you_	PPY will_VM be_	VBI treated_VVN is_VBZ taking_
17761_tagged.txt	n't_XX have_VHI that_DD1 ._. Also_RR you_	PPY will_VM be_	VBI shy_JJ when_CS you_
17780_tagged.txt	CS you_PPY miss_VV0 four_MC questions_NN2 you_	PPY will_VM be_	VBI failed_VVN the_AT test_
17780_tagged.txt	II the_AT road_NN1 test_NN1 successfully_RR you_	PPY will_VM be_	VBI able_JK to_TO get_
17803_tagged.txt	NN1 with_IW her_PPHO1 him_PPHO1 ._. So_RR you_	PPY will_VM be_	VBI able_JK to_TO know_
18023_tagged.txt	PPY detect_VV0 a_AT1 new_JJ knowledge_NN1 you_	PPY will_VM be_	VBI happy_JJ about_II your_
18323_tagged.txt	CS you_PPY finish_VV0 our_APPGE tour_NN1 you_	PPY will_VM be_	VBI satisfied_VVN@ with_IW our_
18485_tagged.txt	VVG any_DD college_NN1 classes_NN2 and_CC you_	PPY will_VM be_	VBI able_JK to_TO follow_
18841_tagged.txt	If_CS you_PPY get_VV0 sick_JJ you_	PPY will_VM be_	VBI isolated_VVN at_II the_
18901_tagged.txt	NN1 and_CC a_AT1 parking_NN1 space_NN1 ._. You_	PPY will_VM be_	VBI free_JJ to_TO do_
18901_tagged.txt	PPY live_VV0 in_II an_AT1 apartment_NN1 you_	PPY will_VM be_	VBI free_JJ from_II these_
18903_tagged.txt	CCB use_VV0 your_APPGE own_DA car_NN1 you_	PPY will_VM be_	VBI suffered_VVN from_II traffic_
19022_tagged.txt	VV0 more_DAR confidence_NN1 ._. In_RR21 addition_RR22 you_	PPY will_VM be_	VBI able_JK to_TO get_
19066_tagged.txt	VM lean_VVI or_CC blame_VVI on_RP@ ._. You_	PPY will_VM be_	VBI more_RGR independent_JJ and_
19236_tagged.txt	JJ ._. After_CS a_AT1 few_DA2 lapses_NN2 you_	PPY will_VM be_	VBI fine_JJ ._. You_PPY are_
19333_tagged.txt	II the_AT economy_NN1 recession_NN1 whether_CSW you_	PPY will_VM be_	VBI laid_VVN off_RP therefore_
19422_tagged.txt	NN1 and_CC a_AT1 parking_NN1 space_NN1 ._. You_	PPY will_VM be_	VBI free_JJ to_TO do_
19422_tagged.txt	PPY live_VV0 in_II an_AT1 apartment_NN1 you_	PPY will_VM be_	VBI free_JJ from_II these_
19424_tagged.txt	VVI will_VM help_VVI defeat_NN1 insomnia_NN1 ._. You_	PPY will_VM be_	VBI normal_JJ then_RT ._. 
19545_tagged.txt	VVI will_VM help_VVI defeat_NN1 insomnia_NN1 ._. You_	PPY will_VM be_	VBI normal_JJ then_RT ._. 
19654_tagged.txt	CCB are_VBR you_PPY sure_JJ that_CST you_	PPY will_VM be_	VBI happy_JJ when_CS you_
20176_tagged.txt	JJ cheater_NN1 ._. Not_XX before_II long_RR you_	PPY will_VM be_	VBI heartbroken_JJ again_RT ._. 
20286_tagged.txt	VV0 is_VBZ more_RGR flexible_JJ sometimes_RT you_	PPY will_VM be_	VBI lonely_JJ ._. And_CC solo_
20615_tagged.txt	AT1 benefit_NN1 to_II the_AT company_NN1 you_	PPY will_VM be_	VBI and_CC of_RR21 course_
20615_tagged.txt	NN2 will_VM call_VVI you_PPY ._. Before_CS you_	PPY will_VM be_	VBI invited_VVN to_TO come_
20615_tagged.txt	NN1 ._. Practice_NN1 make_VV0 different_JJ and_CC you_	PPY will_VM be_	VBI more_RGR confident_JJ when_
20631_tagged.txt	PPY are_VBR new_JJ to_TO volunteer_VVI you_	PPY will_VM be_	VBI easy_JJ to_TO find_
20879_tagged.txt	AT1 asset_NN1 to_II the_AT company_NN1 you_	PPY will_VM be_	VBI ._. Of_RR21 course_RR22 do_
20879_tagged.txt	RRQ companies_NN2 call_VV0 you_PPY ._. Before_CS you_	PPY will_VM be_	VBI invited_VVN to_TO come_
20879_tagged.txt	NN1 ._. Practice_NN1 make_VV0 different_JJ and_CC you_	PPY will_VM be_	VBI more_RGR confident_JJ when_
21394_tagged.txt	VV0 how_RRQ to_TO cook_VVI maybe_RR you_	PPY will_VM be_	VBI asked_VVN@ to_TO cook_
21451_tagged.txt	VVI a_AT1 good_JJ feel_NN1% and_CC you_	PPY will_VM be_	VBI glad_JJ ._. 
21509_tagged.txt	JJ fly_NN1 on_II your_APPGE nose_NN1 you_	PPY will_VM be_	VBI very_RG conscious_JJ for_
21548_tagged.txt	AT1 asset_NN1 to_II the_AT company_NN1 you_	PPY will_VM be_	VBI ._. Of_RR21 course_RR22 do_
21548_tagged.txt	RRQ companies_NN2 call_VV0 you_PPY ._. Before_CS you_	PPY will_VM be_	VBI invited_VVN to_TO come_
21548_tagged.txt	NN1 makes_VVZ a_AT1 difference_NN1 and_CC you_	PPY will_VM be_	VBI more_RGR confident_JJ when_
21589_tagged.txt	NN1 ._. If_CS you_PPY enjoy_VV0 studying_VVG you_	PPY will_VM be_	VBI able_JK to_TO achieve_
21610_tagged.txt	JJ fly_NN1 on_II your_APPGE nose_NN1 you_	PPY will_VM be_	VBI very_RG conscious_JJ for_
21880_tagged.txt	IW Jim_NP1 and_CC his_APPGE parents_NN2 you_	PPY will_VM be_	VBI fine_JJ and_CC happy_
21885_tagged.txt	VM convince_VVI your_APPGE parents_NN2 that_CST you_	PPY will_VM be_	VBI safe_JJ and_CC happy_
21898_tagged.txt	II your_APPGE country_NN1 ._. After_CS that_DD1 you_	PPY will_VM be_	VBI able_JK to_TO work_
22444_tagged.txt	CCB if_CS you_PPY go_VV0 there_RL you_	PPY will_VM be_	VBI satisfied_VVN by_II their_
23025_tagged.txt	AT1 major_JJ in_II your_APPGE country_NN1 you_	PPY will_VM be_	VBI ok_JJ because_CS the_
23030_tagged.txt	RR after_II finishing_VVG this_DD1 class_NN1 you_	PPY will_VM be_	VBI able_JK to_TO state_
23046_tagged.txt	VVI or_CC ignore_VVI it_PPH1 otherwise_RR you_	PPY will_VM be_	VBI loser_NN1 ._. 
23223_tagged.txt	PPY take_VV0 too_RG many_DA2 clothes_NN2 you_	PPY will_VM be_	VBI tired_JJ whenever_RRQV you_
23224_tagged.txt	CC to_TO make_VVI sure_JJ that_CST you_	PPY will_VM be_	VBI able_JK to_TO have_
23233_tagged.txt	NN1 ._. Everyone_PN1 who_PNQS travels_VVZ with_IW you_	PPY will_VM be_	VBI happy_JJ if_CS they_
23234_tagged.txt	VM go_VVI away_RL without_IW realizing_VVG ._. You_	PPY will_VM be_	VBI able_JK to_TO have_
23234_tagged.txt	RR because_II21 of_II22 its_APPGE difficulty_NN1 you_	PPY will_VM be_	VBI more_RGR conscious_JJ for_
23585_tagged.txt	PPY like_VV0 read_VV0 it_PPH1 because_CS you_	PPY will_VM be_	VBI have_VH0 very_RG time_
23659_tagged.txt	PPY should_VM tell_VVI someone_PN1 where_CS you_	PPY will_VM be_	VBI and_CC what_DDQ your_
23854_tagged.txt	NN1 and_CC find_VV0 the_AT coin_NN1 you_	PPY will_VM be_	VBI very_RG lucky_JJ next_
23899_tagged.txt	TO do_VDI the_AT restaurants_NN2 where_CS you_	PPY will_VM be_	VBI eating_VVG and_CC the_
23903_tagged.txt	PPY take_VV0 too_RG many_DA2 clothes_NN2 you_	PPY will_VM be_	VBI tired_JJ whenever_RRQV you_
23907_tagged.txt	VVI away_RL without_IW realizing_VVG it_PPH1 ._. You_	PPY will_VM be_	VBI able_JK to_TO have_
23907_tagged.txt	RR because_II21 of_II22 its_APPGE difficulty_NN1 you_	PPY will_VM be_	VBI more_RGR conscious_JJ of_
23910_tagged.txt	CC to_TO make_VVI sure_JJ that_CST you_	PPY will_VM be_	VBI able_JK to_TO have_
23914_tagged.txt	PPY response_NN1 to_II the_AT interviewers_NN2 you_	PPY will_VM be_	VBI hired_VVN as_RG much_
23970_tagged.txt	NN1 ._. Everyone_PN1 who_PNQS travels_VVZ with_IW you_	PPY will_VM be_	VBI happy_JJ if_CS they_
23978_tagged.txt	VVI rid_VVN of_IO shyness_NN1 and_CC you_	PPY will_VM be_	VBI more_RGR confident_JJ to_
23978_tagged.txt	DD2 phrases_NN2 or_CC sounds_NN2 and_CC you_	PPY will_VM be_	VBI more_RGR confident_JJ to_
23978_tagged.txt	RGR you_PPY listen_VV0 the_AT more_RGR you_	PPY will_VM be_	VBI able_JK to_TO speak_
23983_tagged.txt	VVI rid_VVN of_IO shyness_NN1 and_CC you_	PPY will_VM be_	VBI more_RGR confident_JJ in_
23983_tagged.txt	DD2 phrases_NN2 or_CC sounds_NN2 and_CC you_	PPY will_VM be_	VBI more_RGR confident_JJ of_
23983_tagged.txt	RGR you_PPY listen_VV0 the_AT more_RGR you_	PPY will_VM be_	VBI able_JK to_TO speak_
23997_tagged.txt	JJ to_TO be_VBI flexible_JJ because_CS you_	PPY will_VM be_	VBI comfortable_JJ with_IW your_
24044_tagged.txt	JK to_TO do_VDI your_APPGE job_NN1 you_	PPY will_VM be_	VBI a_AT1 productive_JJ person_
24044_tagged.txt	CS you_PPY are_VBR independent_JJ person_NN1 you_	PPY will_VM be_	VBI more_RGR happy_JJ than_
24220_tagged.txt	XX that_DD1 difficult_JJ things_NN2 that_CST you_	PPY will_VM be_	VBI worry_NN1@ about_II it_
24220_tagged.txt	IF you_PPY to_TO live_VVI ._. Then_RT you_	PPY will_VM be_	VBI able_JK to_TO just_
24412_tagged.txt	NN1 we_PPIS2 are_VBR living_VVG ._. And_CC you_	PPY will_VM be_	VBI happy_JJ like_II me_
24422_tagged.txt	CC even_RR find_VV0 your_APPGE love_NN1 you_	PPY will_VM be_	VBI happy_JJ ._. In_II my_
24470_tagged.txt	DDQ you_PPY were_VBDR told_VVN or_CC you_	PPY will_VM be_	VBI punished_VVN in_II observation_
24558_tagged.txt	VV0 in_II the_AT this_DD1 street_NN1 you_	PPY will_VM be_	VBI smell_NN1 the_AT smell_
24573_tagged.txt	PPY focus_VV0 on_II it_PPH1 ._. So_RR you_	PPY will_VM be_	VBI happiness_NN1 because_CS you_
24573_tagged.txt	CC after_CS you_PPY eat_VV0 food_NN1 you_	PPY will_VM be_	VBI happy_JJ ._. Or_CC when_
24573_tagged.txt	PPY have_VH0 the_AT good_JJ health_NN1 you_	PPY will_VM be_	VBI happy_JJ ._. Or_CC when_
24573_tagged.txt	VH0 the_AT house_NN1 for_IF sleep_NN1 ._. You_	PPY will_VM be_	VBI happy_JJ ._. However_RRQV if_
24634_tagged.txt	JJT friends_NN2 in_II your_APPGE life_NN1 you_	PPY will_VM be_	VBI unhappy_JJ because_CS humans_
24634_tagged.txt	VV0 in_II being_VBG happy_JJ and_CC you_	PPY will_VM be_	VBI perfect_JJ conversationalist_NN1 ._. It_
25104_tagged.txt	PNQS knows_VVZ maybe_RR one_MC1 day_NNT1 you_	PPY will_VM be_	VBI happier_JJR than_CSN you_
25123_tagged.txt	JJ and_CC free_JJ of_IO diseases_NN2 you_	PPY will_VM be_	VBI happy_JJ ._. Since_CS you_
25344_tagged.txt	PPY eat_VV0 it_PPH1 so_RG much_DA1 you_	PPY will_VM be_	VBI sick_JJ ._. 
26680_tagged.txt	II22 being_VBG hunted_VVN by_II criminals_NN2 you_	PPY will_VM be_	VBI hunted_VVN by_II the_
26714_tagged.txt	VVI ._. If_CS something_PN1 happened_VVD and_CC you_	PPY will_VM be_	VBI absent_JJ you_PPY 'd_
27116_tagged.txt	PPY see_VV0 your_APPGE old_JJ friends_NN2 you_	PPY will_VM be_	VBI happy_JJ ._. That_DD1 happened_
27290_tagged.txt	TO face_VVI all_DB difficulties_NN2 ._. So_RR you_	PPY will_VM be_	VBI happy_JJ all_DB the_
27296_tagged.txt	PPY the_AT best_JJT details_NN2 that_CST you_	PPY will_VM be_	VBI thankful_JJ for_IF the_
27308_tagged.txt	CC successfully_RR achieve_VV0 your_APPGE goals_NN2 you_	PPY will_VM be_	VBI happy_JJ ._. Do_VD0 everything_
27325_tagged.txt	JJ position_NN1 is_VBZ significant_JJ ._. If_CS you_	PPY will_VM be_	VBI angry_JJ if_CS someone_
27391_tagged.txt	IW the_AT best_JJT details_NN2 that_CST you_	PPY will_VM be_	VBI thankful_JJ for_IF such_
27456_tagged.txt	CC successfully_RR achieve_VV0 your_APPGE goals_NN2 you_	PPY will_VM be_	VBI happy_JJ ._. Doing_VDG everything_
27475_tagged.txt	PPY learn_VV0 some_DD thing_NN1 well_RR you_	PPY will_VM be_	VBI creative_JJ on_II it_
27500_tagged.txt	AT sea_NN1 view_NN1 so_CS21 that_CS22 you_	PPY will_VM be_	VBI on_II the_AT sea_
27546_tagged.txt	JJ all_DB the_AT people_NN around_II you_	PPY will_VM be_	VBI postive_JJ ._. You_PPY Have_
27589_tagged.txt	II a_AT1 consequence_NN1 of_IO that_DD1 you_	PPY will_VM be_	VBI more_RGR healthy_JJ ._. Then_
27676_tagged.txt	II a_AT1 consequence_NN1 of_IO that_DD1 you_	PPY will_VM be_	VBI more_RGR enjoyable_JJ ._. Then_
27767_tagged.txt	TO speak_VVI English_JJ so_CS21 that_CS22 you_	PPY will_VM be_	VBI the_AT best_JJT candidate_
27775_tagged.txt	AT1 high_JJ remarkable_JJ job_NN1 an_AT1 you_	PPY will_VM be_	VBI successful_JJ professional_JJ and_
27839_tagged.txt	VBR good_JJ at_II this_DD1 ability_NN1 you_	PPY will_VM be_	VBI trust_NN1 because_II21 of_
27958_tagged.txt	VVI hands_NN2 ._. And_CC of_RR21 course_RR22 you_	PPY will_VM be_	VBI welcom_NN1 in_II libya ._. 
28039_tagged.txt	PPY keep_VV0 at_II these_DD2 skills_NN2 you_	PPY will_VM be_	VBI happy_JJ with_IW what_
28101_tagged.txt	accept_VVI and_CC keeping_VVG walking_NN1 ._. 6_MC You_	PPY will_VM be_	VBI happy_JJ whatever_DDQV happens_
28120_tagged.txt	PPY think_VV0 to_TO quit_VVI or_CC you_	PPY will_VM be_	VBI unemployed_JJ ._. 3_MC I_PPIS1 
28204_tagged.txt	does_VDZ n't_XX guarantee_VVI that_CST you_	PPY will_VM be_	VBI successful_JJ you_PPY have_
28457_tagged.txt	II the_AT academic_JJ English_NN1 so_CS@ you_	PPY will_VM be_	VBI able_JK to_TO go_
29076_tagged.txt	VBR doing_VDG with_IW your_APPGE life_NN1 you_	PPY will_VM be_	VBI spoiled_VVN and_CC possibly_
29918_tagged.txt	VDD it_PPH1 I_PPIS1 am_VBM sure_JJ you_	PPY will_VM be_	VBI successful_JJ ._. 
30942_tagged.txt	PPY should_VM make_VVI sure_JJ that_CST you_	PPY will_VM be_	VBI happy_JJ and_CC not_
31027_tagged.txt	VVD to_TO be_VBI with_IW him_PPHO1 you_	PPY will_VM be_	VBI sooner_RRR or_CC later_
31051_tagged.txt	PPY will_VM learn_VVI faster_RRR since_CS you_	PPY will_VM be_	VBI surrounded_VVN with_IW the_
31292_tagged.txt	RR ._. Lastly_RR the_AT environment_NN1 surrounding_VVG you_	PPY will_VM be_	VBI healthy_JJ ._. For_REX21 example_
31309_tagged.txt	AT bus_NN1 ._. As_II a_AT1 foreigner_NN1 you_	PPY will_VM be_	VBI involve_VV0 in_II every_
31473_tagged.txt	APPGE skills_NN2 fast_RR ._. I_PPIS1 think_VV0 you_	PPY will_VM be_	VBI happy_JJ when_CS you_
31815_tagged.txt	AT1 long_JJ time_NNT1 everyday_JJ ._. Consequently_RR you_	PPY will_VM be_	VBI more_RGR likely_JJ to_
32847_tagged.txt	ND1 ._. If_CS you_PPY work_VV0 hard_RR you_	PPY will_VM be_	VBI succeed_VV0 in_II your_
32847_tagged.txt	PPY have_VH0 a_AT1 DVD_NP1 drive_VV0 you_	PPY will_VM be_	VBI able_JK to_TO watch_
32864_tagged.txt	PPY have_VH0 a_AT1 DVD_NP1 drive_VV0 you_	PPY will_VM be_	VBI able_JK to_TO watch_
32865_tagged.txt	PPY have_VH0 a_AT1 DVD_NP1 drive_VV0 you_	PPY will_VM be_	VBI able_JK to_TO watch_
32866_tagged.txt	PPY have_VH0 a_AT1 DVD_NP1 drive_VV0 you_	PPY will_VM be_	VBI able_JK to_TO watch_
32883_tagged.txt	II21 as_II22 interests_NN2 and_CC age_VV0@ you_	PPY will_VM be_	VBI happy_JJ ._. For_REX21 example_
32883_tagged.txt	PPY get_VV0 support_NN1 from_II them_PPHO2 you_	PPY will_VM be_	VBI happy_JJ ._. For_REX21 example_
32887_tagged.txt	AT wonderful_JJ world_NN1 so_CS21 that_CS22 you_	PPY will_VM be_	VBI happy_JJ forever_RT ._. There_
32887_tagged.txt	VVI healthy_JJ in_II your_APPGE life_NN1 you_	PPY will_VM be_	VBI healthy_JJ and_CC you_
32892_tagged.txt	CC laugh_VV0 ._. As_II a_AT1 result_NN1 you_	PPY will_VM be_	VBI happy_JJ ._. 3_MC ._. Body2_FO ._. 
32913_tagged.txt	PPY have_VH0 a_AT1 DVD_NP1 drive_VV0 you_	PPY will_VM be_	VBI able_JK to_TO watch_
32992_tagged.txt	AT wonderful_JJ world_NN1 so_CS21 that_CS22 you_	PPY will_VM be_	VBI happy_JJ forever_RT ._. There_
32992_tagged.txt	VVI healthy_JJ in_II your_APPGE life_NN1 you_	PPY will_VM be_	VBI healthy_JJ and_CC you_
32996_tagged.txt	JJ salary_NN1 or_CC money_NN1 ._. So_RR you_	PPY will_VM be_	VBI able_JK to_TO buy_
33371_tagged.txt	II21 as_II22 interests_NN2 and_CC age_VV0@ you_	PPY will_VM be_	VBI happy_JJ ._. For_REX21 example_
33371_tagged.txt	PPY get_VV0 support_NN1 from_II them_PPHO2 you_	PPY will_VM be_	VBI happy_JJ ._. For_REX21 instance_
33381_tagged.txt	PPY have_VH0 a_AT1 good_JJ health_NN1 you_	PPY will_VM be_	VBI able_JK to_TO live_
33381_tagged.txt	VBZ about_II education_NN1 and_CC how_RRQ you_	PPY will_VM be_	VBI in_II the_AT community_
33381_tagged.txt	NN1 also_RR in_II the_AT future_NN1 you_	PPY will_VM be_	VBI able_JK to_TO teach_
33381_tagged.txt	VVI a_AT1 beautiful_JJ life_NN1 like_II you_	PPY will_VM be_	VBI able_JK to_TO buy_
33515_tagged.txt	PN1 by_II yourself_PPX1 without_IW anyone_PN1 you_	PPY will_VM be_	VBI very_RG tired_JJ and_
33935_tagged.txt	PPY have_VH0 a_AT1 good_JJ health_NN1 you_	PPY will_VM be_	VBI able_JK to_TO live_
33935_tagged.txt	NN1 also_RR in_II the_AT future_NN1 you_	PPY will_VM be_	VBI able_JK to_TO teach_
33935_tagged.txt	VVI a_AT1 beautiful_JJ life_NN1 like_II you_	PPY will_VM be_	VBI able_JK to_TO buy_
34164_tagged.txt	NN2 building_NN1 castle_NN1 sand_NN1 and_CC you_	PPY will_VM be_	VBI realxing_VVG during_II watch_
34252_tagged.txt	DD2 kind_NN1 of_IO food_NN1 otherwise_RR you_	PPY will_VM be_	VBI obese_JJ ._. Finally_RR obesity_
34284_tagged.txt	VV0 by_II your_APPGE self_NN1 ._. Therfor_NN1 you_	PPY will_VM be_	VBI more_RGR confident_JJ ._. Also_
34521_tagged.txt	NN1 ._. Finally_RR you_PPY can_VM imagine_VVI you_	PPY will_VM be_	VBI the_AT man_NN1 that_
34676_tagged.txt	RRQ you_PPY take_VV0 more_DAR courses_NN2 you_	PPY will_VM be_	VBI ready_JJ for_IF the_
34676_tagged.txt	VV0 the_AT target_NN1 customer_NN1 ._. Finally_RR you_	PPY will_VM be_	VBI a_AT1 successful_JJ businessman_
35871_tagged.txt	DD of_IO these_DD2 valuable_JJ things_NN2 you_	PPY will_VM be_	VBI sorrow_NN1 ._. This_DD1 sorrow_
35945_tagged.txt	CS someone_PN1 told_VVD me_PPIO1 that_CST you_	PPY will_VM be_	VBI capable_JJ of_IO pronouncing_
